 -4.94176E-03, -4.88708E-03, -4.81872E-03, -4.73545E-03, -4.63600E-03, -4.51910E-03, -4.38345E-03, -4.22779E-03, -4.05089E-03, -3.85165E-03, -3.62905E-03, -3.38230E-03, -3.11085E-03, -2.81446E-03, -2.49328E-03, -2.14796E-03, -1.77971E-03, -1.39040E-03, -9.82631E-04, -5.59816E-04, -1.26251E-04,  3.12896E-04,  7.51569E-04,  1.18293E-03,  1.59945E-03,  1.99310E-03,  2.35563E-03,  2.67885E-03,  2.95499E-03,  3.17706E-03,  3.33918E-03,  3.43695E-03,  3.46765E-03,  3.43041E-03,  3.32626E-03,  3.15808E-03,  2.93039E-03,  2.64916E-03,  2.32145E-03,  1.95505E-03,  1.55816E-03,  1.13899E-03,  7.05521E-04,  2.65237E-04, -1.75068E-04, -6.09417E-04, -1.03268E-03, -1.44062E-03, -1.82987E-03, -2.19786E-03, -2.54277E-03, -2.86341E-03, -3.15917E-03, -3.42992E-03, -3.67590E-03, -3.89770E-03, -4.09613E-03, -4.27219E-03, -4.42702E-03, -4.56184E-03, -4.67792E-03, -4.77655E-03, -4.85902E-03, -4.92660E-03, -4.98051E-03,
 -5.17305E-03, -5.12295E-03, -5.05837E-03, -4.97791E-03, -4.88009E-03, -4.76341E-03, -4.62632E-03, -4.46728E-03, -4.28479E-03, -4.07738E-03, -3.84373E-03, -3.58270E-03, -3.29338E-03, -2.97519E-03, -2.62799E-03, -2.25214E-03, -1.84866E-03, -1.41931E-03, -9.66726E-04, -4.94505E-04, -7.31643E-06,  4.89073E-04,  9.87758E-04,  1.48081E-03,  1.95933E-03,  2.41372E-03,  2.83401E-03,  3.21017E-03,  3.53259E-03,  3.79257E-03,  3.98278E-03,  4.09767E-03,  4.13382E-03,  4.09013E-03,  3.96792E-03,  3.77081E-03,  3.50448E-03,  3.17641E-03,  2.79535E-03,  2.37093E-03,  1.91314E-03,  1.43193E-03,  9.36838E-04,  4.36660E-04, -6.07238E-05, -5.48494E-04, -1.02094E-03, -1.47347E-03, -1.90252E-03, -2.30550E-03, -2.68071E-03, -3.02716E-03, -3.34451E-03, -3.63293E-03, -3.89303E-03, -4.12571E-03, -4.33215E-03, -4.51367E-03, -4.67175E-03, -4.80788E-03, -4.92363E-03, -5.02054E-03, -5.10011E-03, -5.16383E-03, -5.21309E-03,
 -5.42316E-03, -5.37905E-03, -5.31971E-03, -5.24354E-03, -5.14885E-03, -5.03388E-03, -4.89680E-03, -4.73576E-03, -4.54889E-03, -4.33438E-03, -4.09049E-03, -3.81566E-03, -3.50855E-03, -3.16814E-03, -2.79387E-03, -2.38573E-03, -1.94443E-03, -1.47151E-03, -9.69532E-04, -4.42223E-04,  1.05430E-04,  6.67024E-04,  1.23476E-03,  1.79942E-03,  2.35054E-03,  2.87664E-03,  3.36556E-03,  3.80501E-03,  4.18305E-03,  4.48880E-03,  4.71301E-03,  4.84868E-03,  4.89143E-03,  4.83992E-03,  4.69578E-03,  4.46365E-03,  4.15072E-03,  3.76639E-03,  3.32159E-03,  2.82827E-03,  2.29869E-03,  1.74491E-03,  1.17833E-03,  6.09306E-04,  4.69576E-05, -5.01003E-04, -1.02826E-03, -1.52987E-03, -2.00221E-03, -2.44275E-03, -2.84998E-03, -3.22325E-03, -3.56258E-03, -3.86859E-03, -4.14228E-03, -4.38503E-03, -4.59840E-03, -4.78415E-03, -4.94410E-03, -5.08010E-03, -5.19403E-03, -5.28771E-03, -5.36290E-03, -5.42130E-03, -5.46449E-03,
 -5.69333E-03, -5.65684E-03, -5.60443E-03, -5.53430E-03, -5.44453E-03, -5.33307E-03, -5.19778E-03, -5.03647E-03, -4.84686E-03, -4.62672E-03, -4.37382E-03, -4.08611E-03, -3.76169E-03, -3.39902E-03, -2.99698E-03, -2.55505E-03, -2.07347E-03, -1.55344E-03, -9.97300E-04, -4.08771E-04,  2.06881E-04,  8.42676E-04,  1.48983E-03,  2.13770E-03,  2.77398E-03,  3.38489E-03,  3.95566E-03,  4.47109E-03,  4.91631E-03,  5.27757E-03,  5.54318E-03,  5.70418E-03,  5.75500E-03,  5.69390E-03,  5.52302E-03,  5.24826E-03,  4.87884E-03,  4.42661E-03,  3.90539E-03,  3.33001E-03,  2.71557E-03,  2.07676E-03,  1.42719E-03,  7.79056E-04,  1.42843E-04, -4.72758E-04, -1.06086E-03, -1.61630E-03, -2.13540E-03, -2.61589E-03, -3.05662E-03, -3.45737E-03, -3.81872E-03, -4.14179E-03, -4.42815E-03, -4.67971E-03, -4.89855E-03, -5.08687E-03, -5.24695E-03, -5.38104E-03, -5.49134E-03, -5.58000E-03, -5.64906E-03, -5.70044E-03, -5.73595E-03,
 -5.98481E-03, -5.95777E-03, -5.91424E-03, -5.85219E-03, -5.76944E-03, -5.66365E-03, -5.53235E-03, -5.37292E-03, -5.18267E-03, -4.95886E-03, -4.69871E-03, -4.39955E-03, -4.05886E-03, -3.67440E-03, -3.24436E-03, -2.76753E-03, -2.24349E-03, -1.67292E-03, -1.05775E-03, -4.01523E-04,  2.90358E-04,  1.01040E-03,  1.74879E-03,  2.49337E-03,  3.22968E-03,  3.94118E-03,  4.60986E-03,  5.21687E-03,  5.74357E-03,  6.17254E-03,  6.48881E-03,  6.68088E-03,  6.74159E-03,  6.66868E-03,  6.46497E-03,  6.13805E-03,  5.69975E-03,  5.16527E-03,  4.55202E-03,  3.87859E-03,  3.16367E-03,  2.42511E-03,  1.67919E-03,  9.40225E-04,  2.20230E-04, -4.71152E-04, -1.12651E-03, -1.74054E-03, -2.30978E-03, -2.83234E-03, -3.30763E-03, -3.73608E-03, -4.11893E-03, -4.45801E-03, -4.75559E-03, -5.01420E-03, -5.23652E-03, -5.42533E-03, -5.58337E-03, -5.71335E-03, -5.81787E-03, -5.89940E-03, -5.96029E-03, -6.00272E-03, -6.02870E-03,
 -6.29881E-03, -6.28332E-03, -6.25088E-03, -6.19925E-03, -6.12598E-03, -6.02842E-03, -5.90372E-03, -5.74884E-03, -5.56059E-03, -5.33564E-03, -5.07062E-03, -4.76212E-03, -4.40685E-03, -4.00174E-03, -3.54410E-03, -3.03182E-03, -2.46365E-03, -1.83941E-03, -1.16042E-03, -4.29792E-04,  3.47165E-04,  1.16256E-03,  2.00564E-03,  2.86257E-03,  3.71641E-03,  4.54742E-03,  5.33355E-03,  6.05139E-03,  6.67740E-03,  7.18937E-03,  7.56800E-03,  7.79840E-03,  7.87128E-03,  7.78373E-03,  7.53943E-03,  7.14830E-03,  6.62567E-03,  5.99104E-03,  5.26660E-03,  4.47574E-03,  3.64159E-03,  2.78593E-03,  1.92823E-03,  1.08519E-03,  2.70425E-04, -5.05439E-04, -1.23466E-03, -1.91200E-03, -2.53444E-03, -3.10074E-03, -3.61107E-03, -4.06677E-03, -4.46997E-03, -4.82336E-03, -5.13004E-03, -5.39331E-03, -5.61657E-03, -5.80321E-03, -5.95656E-03, -6.07981E-03, -6.17599E-03, -6.24794E-03, -6.29832E-03, -6.32957E-03, -6.34394E-03,
 -6.63651E-03, -6.63488E-03, -6.61604E-03, -6.57752E-03, -6.51658E-03, -6.43025E-03, -6.31526E-03, -6.16813E-03, -5.98512E-03, -5.76227E-03, -5.49548E-03, -5.18052E-03, -4.81319E-03, -4.38941E-03, -3.90542E-03, -3.35798E-03, -2.74464E-03, -2.06419E-03, -1.31690E-03, -5.05138E-04,  3.66177E-04,  1.28903E-03,  2.25184E-03,  3.23908E-03,  4.23108E-03,  5.20425E-03,  6.13166E-03,  6.98407E-03,  7.73166E-03,  8.34587E-03,  8.80168E-03,  9.07963E-03,  9.16759E-03,  9.06174E-03,  8.76697E-03,  8.29636E-03,  7.66990E-03,  6.91286E-03,  6.05363E-03,  5.12176E-03,  4.14602E-03,  3.15294E-03,  2.16575E-03,  1.20377E-03,  2.82325E-04, -5.87185E-04, -1.39687E-03, -2.14192E-03, -2.82006E-03, -3.43103E-03, -3.97613E-03, -4.45781E-03, -4.87934E-03, -5.24450E-03, -5.55738E-03, -5.82221E-03, -6.04318E-03, -6.22442E-03, -6.36987E-03, -6.48327E-03, -6.56811E-03, -6.62764E-03, -6.66483E-03, -6.68241E-03, -6.68284E-03,
 -6.99897E-03, -7.01381E-03, -7.01139E-03, -6.98901E-03, -6.94366E-03, -6.87202E-03, -6.77041E-03, -6.63487E-03, -6.46104E-03, -6.24428E-03, -5.97967E-03, -5.66206E-03, -5.28619E-03, -4.84678E-03, -4.33875E-03, -3.75745E-03, -3.09898E-03, -2.36058E-03, -1.54116E-03, -6.41865E-04,  3.33260E-04,  1.37647E-03,  2.47566E-03,  3.61366E-03,  4.76788E-03,  5.91025E-03,  7.00787E-03,  8.02423E-03,  8.92127E-03,  9.66208E-03,  1.02139E-02,  1.05512E-02,  1.06579E-02,  1.05290E-02,  1.01711E-02,  9.60150E-03,  8.84664E-03,  7.93937E-03,  6.91630E-03,  5.81488E-03,  4.67094E-03,  3.51679E-03,  2.37997E-03,  1.28270E-03,  2.41862E-04, -7.30598E-04, -1.62706E-03, -2.44358E-03, -3.17906E-03, -3.83465E-03, -4.41315E-03, -4.91847E-03, -5.35529E-03, -5.72870E-03, -6.04397E-03, -6.30638E-03, -6.52108E-03, -6.69297E-03, -6.82670E-03, -6.92660E-03, -6.99664E-03, -7.04050E-03, -7.06146E-03, -7.06255E-03, -7.04646E-03,
 -7.38717E-03, -7.42135E-03, -7.43848E-03, -7.43565E-03, -7.40959E-03, -7.35661E-03, -7.27264E-03, -7.15318E-03, -6.99324E-03, -6.78744E-03, -6.52996E-03, -6.21459E-03, -5.83487E-03, -5.38412E-03, -4.85571E-03, -4.24325E-03, -3.54099E-03, -2.74422E-03, -1.84991E-03, -8.57379E-04,  2.30752E-04,  1.40767E-03,  2.66123E-03,  3.97292E-03,  5.31713E-03,  6.66078E-03,  7.96373E-03,  9.18028E-03,  1.02617E-02,  1.11600E-02,  1.18319E-02,  1.22435E-02,  1.23735E-02,  1.22153E-02,  1.17779E-02,  1.10846E-02,  1.01703E-02,  9.07808E-03,  7.85545E-03,  6.55004E-03,  5.20648E-03,  3.86401E-03,  2.55506E-03,  1.30481E-03,  1.31468E-04, -9.52983E-04, -1.94180E-03, -2.83245E-03, -3.62566E-03, -4.32450E-03, -4.93368E-03, -5.45897E-03, -5.90678E-03, -6.28374E-03, -6.59652E-03, -6.85159E-03, -7.05514E-03, -7.21299E-03, -7.33051E-03, -7.41265E-03, -7.46393E-03, -7.48842E-03, -7.48977E-03, -7.47125E-03, -7.43577E-03,
 -7.80195E-03, -7.85858E-03, -7.89872E-03, -7.91924E-03, -7.91661E-03, -7.88682E-03, -7.82537E-03, -7.72722E-03, -7.58674E-03, -7.39773E-03, -7.15339E-03, -6.84640E-03, -6.46888E-03, -6.01259E-03, -5.46907E-03, -4.82986E-03, -4.08692E-03, -3.23308E-03, -2.26273E-03, -1.17266E-03,  3.68328E-05,  1.36067E-03,  2.78746E-03,  4.29803E-03,  5.86388E-03,  7.44643E-03,  8.99702E-03,  1.04584E-02,  1.17680E-02,  1.28627E-02,  1.36855E-02,  1.41906E-02,  1.43495E-02,  1.41539E-02,  1.36159E-02,  1.27671E-02,  1.16541E-02,  1.03338E-02,  8.86800E-03,  7.31734E-03,  5.73746E-03,  4.17578E-03,  2.67008E-03,  1.24831E-03, -7.05084E-05, -1.27514E-03, -2.36054E-03, -3.32642E-03, -4.17603E-03, -4.91497E-03, -5.55041E-03, -6.09041E-03, -6.54340E-03, -6.91787E-03, -7.22203E-03, -7.46374E-03, -7.65034E-03, -7.78858E-03, -7.88468E-03, -7.94422E-03, -7.97223E-03, -7.97320E-03, -7.95114E-03, -7.90956E-03, -7.85156E-03,
 -8.24391E-03, -8.32640E-03, -8.39332E-03, -8.44137E-03, -8.46680E-03, -8.46528E-03, -8.43189E-03, -8.36105E-03, -8.24649E-03, -8.08115E-03, -7.85722E-03, -7.56609E-03, -7.19840E-03, -6.74411E-03, -6.19266E-03, -5.53319E-03, -4.75491E-03, -3.84759E-03, -2.80233E-03, -1.61248E-03, -2.75004E-04,  1.20795E-03,  2.82698E-03,  4.56320E-03,  6.38593E-03,  8.25088E-03,  1.00995E-02,  1.18602E-02,  1.34524E-02,  1.47931E-02,  1.58055E-02,  1.64284E-02,  1.66233E-02,  1.63795E-02,  1.57138E-02,  1.46691E-02,  1.33081E-02,  1.17065E-02,  9.94459E-03,  8.09990E-03,  6.24157E-03,  4.42643E-03,  2.69782E-03,  1.08598E-03, -3.90294E-04, -1.72161E-03, -2.90575E-03, -3.94573E-03, -4.84812E-03, -5.62184E-03, -6.27706E-03, -6.82459E-03, -7.27526E-03, -7.63961E-03, -7.92769E-03, -8.14883E-03, -8.31159E-03, -8.42379E-03, -8.49247E-03, -8.52386E-03, -8.52354E-03, -8.49642E-03, -8.44678E-03, -8.37838E-03, -8.29450E-03,
